panel,comparison_label,strain,contrast,orthofinder_orthogroup,OG_gene_symbol,logFC,FDR,minus_log10_FDR,is_deg_by_threshold,DEG_direction,module_for_plot,label_for_plot
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0000980,xdhB,-1.4331863961824,3.46037785037358e-11,10.46087647653304,True,down,Other,xdhB
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0000981,metX,1.091874361196,2.68897111065927e-07,6.57041386365571,True,up,Other,metX
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0000982,lipV,1.95624286737601,3.27304923246079e-10,9.48504746208422,True,up,Membrane maintenance,lipV
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0000983,gcdG,-0.531874428490337,0.0035475828712878,2.450067450663264,False,not_DEG,Other,gcdG
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0000984,ccmH,0.137648027553562,0.475388560329751,0.3229512732713644,False,not_DEG,Other,ccmH
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0000985,ccmF,0.531936768697991,0.0004581255669351,3.339015470570577,False,not_DEG,Other,ccmF
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0000987,ybgC,0.149749830567905,0.52252383115702,0.2818938975538018,False,not_DEG,Other,ybgC
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0000988,dmdB,1.7590475013912,8.954097284041969e-11,10.04797819142531,True,up,Membrane maintenance,dmdB
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0000990,phoX,2.04124128416275,9.00447461602258e-11,10.04554162188039,True,up,Other,phoX
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0000991,thiC,-0.685653155630671,4.37101683772411e-06,5.35941752054842,False,not_DEG,Other,thiC
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0000993,gene3713,1.55180849063996,1.16924145193285e-11,10.93209579643931,True,up,Other,
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0000994,gene3780,0.977622736162739,0.0001232296891234,3.909284647130053,False,not_DEG,Other,
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0000995,yaeR,-0.298318583270172,0.0107238630698093,1.969648740045918,False,not_DEG,Other,yaeR
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0000996,pldB,-1.06209292477572,3.43177969841373e-05,4.464480599271507,True,down,Membrane maintenance,pldB
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0000997,gene0002,2.11577895438834,1.12180170705562e-11,10.95008390345623,True,up,Proteostasis,
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0000998,linC,-0.0562765539027748,0.612628132118904,0.2128030641022816,False,not_DEG,Other,linC
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0000999,ycjG,0.759273279094559,7.87504869462296e-05,4.103746752110975,False,not_DEG,Other,ycjG
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001000,gene3436,3.26602345562728,2.01433217529932e-14,13.69586891014584,True,up,Other,
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001001,parB,0.563827407343339,0.0001163679376059,3.934166662632367,False,not_DEG,Other,parB
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001002,parB,0.514806048515245,0.0476918320724948,1.321555993907248,False,not_DEG,Other,parB
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001003,spoIVCA,1.03620627842198,8.83240861905919e-08,7.053920847121947,True,up,Other,spoIVCA
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001004,gene2734,2.09962158821549,8.37125738222642e-14,13.07720930507129,True,up,Proteostasis,
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001005,gene2736,1.7441587501359,1.13314805267737e-09,8.945713343216799,True,up,Other,
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001006,slyB,-0.0076265890809013,0.96021702683186,0.0176305972696247,False,not_DEG,Other,slyB
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001007,ecpA,-1.71517472369358,4.28433034855278e-11,10.36811704973974,True,down,Other,ecpA
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001008,gene2745,-1.32549901598974,1.16124829983526e-10,9.93507490884132,True,down,Other,
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001009,bapA,0.320733451637586,0.0122342924181041,1.912421143418786,False,not_DEG,Other,bapA
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001010,gene2997,2.72061185402496,0.0004172748974664,3.379577740904723,True,up,Other,
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001011,mucR,-0.0875740426478037,0.545428721510637,0.263261996454611,False,not_DEG,Other,mucR
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001012,bglX,1.40681203829404,1.12062164298559e-08,7.950540994095431,True,up,Osmoregulation,bglX
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001013,gene3765,0.430631339971225,0.0002179351950557,3.661672628477008,False,not_DEG,Other,
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001014,aroA,0.559222885654036,5.28303083434613e-05,4.277116854551126,False,not_DEG,Other,aroA
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001016,macA,-0.972026030015638,8.75150638965335e-06,5.057917185788439,False,not_DEG,Other,macA
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001017,yegE,1.23962388728936,5.18592040262762e-10,9.28517415339098,True,up,Flagellar / chemotaxis,yegE
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001019,copA,-0.293253603575855,0.0916644829702444,1.037798906837792,False,not_DEG,Other,copA
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001020,cusA,1.29845682053398,9.239961532795341e-10,9.034329836802566,True,up,Other,cusA
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001021,mexK,0.964838026488287,2.52308862019081e-05,4.598067495188356,False,not_DEG,Other,mexK
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001023,glnG,0.412382777445193,0.0159353873090845,1.797637376548325,False,not_DEG,Other,glnG
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001026,sutR,0.231121342564729,0.140381313762684,0.8526906975470113,False,not_DEG,Other,sutR
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001028,aspB,-0.796807167008161,4.51070020667215e-08,7.345756036328265,False,not_DEG,Other,aspB
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001031,galE,0.440235283318449,3.92129479437894e-06,5.406570507161785,False,not_DEG,Other,galE
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001033,paaH,-0.363878100970087,0.0003696030602895,3.432264441506745,False,not_DEG,Other,paaH
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001036,cap1J,-1.32134483163153,1.19665132346107e-09,8.922032374535975,True,down,Membrane maintenance,cap1J
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001037,crtI,-0.462476188986752,0.0011795926759158,2.928267932643831,False,not_DEG,Other,crtI
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001039,pobA,0.312776459001756,0.0074839865989737,2.12586699883063,False,not_DEG,Other,pobA
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001042,yhhW_2,-0.760597672959961,7.33572005214787e-06,5.134557250692351,False,not_DEG,Other,yhhW_2
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001045,ilvE,-0.467172114369777,0.0003209222299761,3.493600198698914,False,not_DEG,Other,ilvE
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001046,bioF,-1.61964284389374,7.86016688568046e-13,12.10456823299867,True,down,Other,bioF
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001050,pslA,-1.18386405691443,1.27818609748225e-10,9.893405910476698,True,down,Membrane maintenance,pslA
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001051,rhlE,2.90720341741688,7.59118391746568e-13,12.11969048645952,True,up,Other,rhlE
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001054,dcm,1.85733595888291,2.05944667333694e-10,9.686249449046406,True,up,Other,dcm
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001055,tnpB,2.06853859447764,1.56535009463269e-08,7.805388516160142,True,up,Other,tnpB
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001056,fecA,-2.76543830055625,6.71194802659644e-11,10.17315141508903,True,down,Membrane maintenance,fecA
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001059,fabH,0.858605672118391,4.31892118610185e-05,4.364624721109569,False,not_DEG,Other,fabH
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001061,ptrB,-1.15849112134281,2.70287513217212e-11,10.56817401743899,True,down,Proteostasis,ptrB
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001062,cynT,0.0209935593791443,0.786626187160522,0.1042315998154101,False,not_DEG,Other,cynT
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001063,cynT,2.6899368408356,4.90931533330154e-06,5.308979071563902,True,up,Other,cynT
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001065,cysNC,1.43627476481155,8.92037208496599e-08,7.049617030032254,True,up,Other,cysNC
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001066,cysD,2.55837481155604,5.662420974886719e-11,10.24699784597869,True,up,Other,cysD
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001068,fmt2,-1.20721436050402,8.56867433484496e-08,7.06708636286036,True,down,Other,fmt2
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001070,moxR,-0.856844432175296,4.14647680682216e-06,5.382320759486369,False,not_DEG,Other,moxR
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001078,argA,2.20781709954214,1.82247056995772e-10,9.739339476128322,True,up,Other,argA
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001080,hutI,1.74197924854984,1.47201984757089e-10,9.832086334269984,True,up,Other,hutI
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001081,dapD,0.0849280721939299,0.47267622334195,0.3254362431193348,False,not_DEG,Other,dapD
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001082,pduO,1.12445544787301,4.60788124708799e-09,8.33649872194573,True,up,Other,pduO
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001085,csgG,-0.943138642816778,8.64929248151376e-06,5.063019416690283,False,not_DEG,Other,csgG
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001086,csgF,-1.71672776570225,2.34338816781989e-09,8.630155767237689,True,down,Other,csgF
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001088,lpxF,0.764919189111728,7.7185377892595e-06,5.112464965234559,False,not_DEG,Other,lpxF
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001092,mdmC,-0.763298940928127,0.0048323971363517,2.31583738170506,False,not_DEG,Other,mdmC
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001095,pcm,-0.0994879934590728,0.23266699240404,0.6332652240771113,False,not_DEG,Other,pcm
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001100,gene0858,0.758369958341266,0.0007902786157487,3.102219769532353,False,not_DEG,Other,
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001101,fnr,1.12385789183456,8.06943363049061e-05,4.093156946044279,True,up,Other,fnr
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001107,plsC,0.760051872790206,0.0022222837868611,2.65320048220968,False,not_DEG,Other,plsC
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001111,hsdR,1.09114595607635,2.27414970761005e-08,7.643180949037531,True,up,Other,hsdR
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001112,amiABC,-2.7382533261598,3.18813864974783e-14,13.49646279972541,True,down,Membrane maintenance,amiABC
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001113,terC,2.25681892941742,2.13096090822392e-13,12.67142451720197,True,up,Other,terC
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001115,dkgB,-0.338845666735734,0.139614786819162,0.8550685824730172,False,not_DEG,Other,dkgB
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001116,gene3312,0.442197957933169,0.0339164760341667,1.469589277831018,False,not_DEG,Other,
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001118,marC,0.802732915421695,0.0062832086970749,2.201818514932674,False,not_DEG,Other,marC
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001121,nreA,3.07704890077573,6.43708700693839e-16,15.1913106206865,True,up,Other,nreA
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001122,plsC,-0.457046882446311,0.0122382460522082,1.912280819480433,False,not_DEG,Other,plsC
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001124,topA,-0.840685139413792,2.97113113681492e-07,6.527078179317766,False,not_DEG,Other,topA
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001125,ccpN,0.052126017951967,0.699054833153174,0.1554887572988655,False,not_DEG,Other,ccpN
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001127,ldcA,1.04820127524091,5.05576494035656e-07,6.296213126078355,True,up,Proteostasis,ldcA
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001134,ahlD,-0.853226540680153,4.19939289537767e-05,4.376813490850973,False,not_DEG,Other,ahlD
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001135,cvrA,-0.55644074592944,0.0009430227859241,3.025477813432824,False,not_DEG,Other,cvrA
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001137,rhlE,0.631021679285374,0.0004399127825143,3.356633418576055,False,not_DEG,Other,rhlE
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001142,yliI,-0.331357398180125,0.0102541064479303,1.98910217845903,False,not_DEG,Other,yliI
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001148,lporfX,0.717055007755663,5.42145267443987e-07,6.265884328966664,False,not_DEG,Other,lporfX
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001153,lemA,-2.14582074150084,3.39216035929823e-12,11.46952362530914,True,down,Other,lemA
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001154,hutU,-1.33857602637554,8.40016339666384e-09,8.07571226613106,True,down,Other,hutU
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001155,ypfJ,-1.2822983621691,3.81541020872613e-12,11.41845876260845,True,down,Proteostasis,ypfJ
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001156,phhA,0.0280836373546233,0.775364904900412,0.1104938602194791,False,not_DEG,Other,phhA
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001157,gene2080,1.41566179696025,3.25168077975802e-06,5.487892096040567,True,up,Other,
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001159,pntA,-0.474126754482209,0.0062697886731756,2.202747097067276,False,not_DEG,Other,pntA
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001162,gene2042,-1.15375620916142,4.38145691682031e-10,9.35838145439852,True,down,Other,
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001163,deoA,-0.638179373033997,0.0372460692200013,1.428919553953016,False,not_DEG,Other,deoA
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001167,ahcY,-1.05600015430464,2.23905740854259e-07,6.649934771140205,True,down,Other,ahcY
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001168,pnuC,1.73662376779187,1.22543592018852e-07,6.911709393702917,True,up,Other,pnuC
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001169,nadR,1.77085226978548,6.818739717929e-07,6.166295886945686,True,up,Other,nadR
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001170,aguA,2.03196756840018,3.20859092297851e-13,12.49368564944172,True,up,Other,aguA
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001171,pckA,0.966588697683677,2.50260890854253e-08,7.601607013808735,False,not_DEG,Other,pckA
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001173,gene0677,3.42116635868934,2.4173996138823e-15,14.6166515515954,True,up,Other,
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001175,nupC,-1.09733711481879,6.7639111260097e-08,7.169802107422188,True,down,Other,nupC
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001181,cdd,-0.979230239475264,2.06660779681385e-05,4.684741936455139,False,not_DEG,Other,cdd
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001182,manC,-1.50175664565666,2.59747934759725e-07,6.585447896806476,True,down,Membrane maintenance,manC
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001183,gene2472,-0.845289138596878,4.04164743026187e-05,4.393441574484784,False,not_DEG,Other,
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001187,olsE,-0.558772146581524,4.08417601004119e-05,4.388895549997834,False,not_DEG,Other,olsE
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001188,mcrB,-1.0920935126097,3.58747231873358e-06,5.445211441301195,True,down,Other,mcrB
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001191,msrC,0.213816904916528,0.0827659501487695,1.082148294904718,False,not_DEG,Other,msrC
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001193,apaG,-0.0440142030962181,0.743962710274846,0.1284488320989119,False,not_DEG,Other,apaG
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001199,E1.11.1.5,1.68990531286603,1.58341309597887e-05,4.800405767449965,True,up,ROS removal,E1.11.1.5
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001200,sufB,0.530276349427693,0.0004011061136779,3.396740718431364,False,not_DEG,Other,sufB
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001201,sufC,-0.0782792952697361,0.576288344125839,0.2393601642691068,False,not_DEG,Other,sufC
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001202,sufD,0.372079489488597,0.0300388329093988,1.522316944865417,False,not_DEG,Other,sufD
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001203,sufS,0.146466470011337,0.397963430459109,0.400156834156217,False,not_DEG,Other,sufS
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001204,sufE,1.22747709667879,6.909555216111721e-09,8.160549908256119,True,up,Other,sufE
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001205,cysE,1.12487403241226,4.90459308204088e-08,7.309397018774361,True,up,Other,cysE
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001206,hppD,-1.10781766595644,1.31941545894706e-08,7.879618431809247,True,down,Other,hppD
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001207,sapZ,-0.0149590309838958,0.878301766179782,0.0563562439228543,False,not_DEG,Other,sapZ
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001208,ctaA,-1.4038945253476,1.71928318904682e-10,9.764652583283295,True,down,Proteostasis,ctaA
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001209,ldh,0.810708212759321,1.12558771536927e-07,6.948620655424459,False,not_DEG,Other,ldh
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001210,gene1865,0.71739114250045,0.0005515491819785,3.258415755192013,False,not_DEG,Other,
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001211,arsB,1.40581925602521,2.06329894449724e-05,4.685437843990116,True,up,Other,arsB
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001213,pncC,-0.336348892724463,0.028506649432064,1.54505382508542,False,not_DEG,Other,pncC
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001214,rimO,1.26812200673517,1.13825328602686e-09,8.943761087251907,True,up,Other,rimO
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001217,fabI,-1.24723380853898,1.73788387786122e-09,8.759979245660034,True,down,Membrane maintenance,fabI
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001218,gene3073,1.59103348104429,7.6218649430354e-08,7.117938751052455,True,up,Osmoregulation,
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001219,NUCS,-2.96069999757675,5.45185850660849e-14,13.26345542403996,True,down,Membrane maintenance,NUCS
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001222,gene3102,1.83762497531642,3.38145147253543e-10,9.470896840786711,True,up,Other,
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001223,gene3121,1.73378094383034,2.21375083804163e-08,7.654871261394512,True,up,Other,
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001224,cyaB,0.787160030864822,0.0008036579823705,3.094928737285737,False,not_DEG,Other,cyaB
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001225,argG,-1.07487027004343,9.44188884820537e-09,8.024941116475745,True,down,Other,argG
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001228,regA,-0.297558452223037,0.372841660989032,0.4284755659351319,False,not_DEG,Other,regA
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001229,pyrC,-0.872149748488133,0.000190712500018,3.719620840719444,False,not_DEG,Other,pyrC
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001230,ygfZ,0.175267696564839,0.162508473793051,0.7891239883736385,False,not_DEG,Other,ygfZ
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001231,tamA,0.614511455632824,8.9017963042878e-06,5.050522347700759,False,not_DEG,Other,tamA
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001232,gor,-0.874939666246754,7.55020266752855e-09,8.12204139059492,False,not_DEG,Other,gor
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001233,zur,-0.184334561742913,0.1500552119814,0.8237489152977703,False,not_DEG,Other,zur
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001234,cysI,1.25339114298793,3.12175310700851e-05,4.505601447367062,True,up,Osmoregulation,cysI
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001235,cysH,1.10169509566878,0.0005534415540375,3.2569282358498,True,up,Other,cysH
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001237,recQ,0.0665186909198195,0.560435826581418,0.2514741096652049,False,not_DEG,Other,recQ
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001238,yccA,-0.635673255907202,6.50647425993699e-05,4.18665428397349,False,not_DEG,Other,yccA
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001240,yhhQ,-0.699362709587722,3.52505023134148e-06,5.452834690009039,False,not_DEG,Other,yhhQ
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001241,nudC,-0.616590821435921,0.0004675527125276,3.330169419081656,False,not_DEG,Other,nudC
c,55 MPa Bulk vs Bulk 0.1 MPa,Sphingopyxis,B55_vs_B0,OG0001242,gloB,0.0743273554933172,0.507076553196092,0.2949264704084953,False,not_DEG,Other,gloB
